35613	CAL ALS LSD SDQ DQF QFK FKA KAA AAG AGN GNK NKL KLT LTF	CAS ASS SSD SDS DSQ SQG QGS GSY SYN YNS NSP SPL PLH LHF	KLGGALQAK
26615	CAA AAK AKE KEG EGG GGS GSE SEK EKL KLV LVF	CSA SAG AGG GGN GNT NTE TEA EAF AFF	RAKFKQLL
36206	CAV AVK VKG KGR GRG RGD GDT DTG TGR GRR RRA RAL ALT LTF	CAS ASS SSE SEQ EQG QGS GSS SSE SEA EAF AFF	KLGGALQAK
34758	CVV VVN VNR NRR RRY RYP YPG PGN GNQ NQF QFY FYF	CAS ASS SSL SLG LGA GAQ AQE QET ETQ TQY QYF	KLGGALQAK
25282	CAV AVG VGP GPT PTG TGK GKL KLI LIF	CAS ASS SSE SED EDR DRG RGY GYQ YQE QET ETQ TQY QYF	KLGGALQAK
187	CAV AVK VKG KGG GGG GGA GAD ADG DGL GLT LTF	CAS ASS SSQ SQG QGA GAF AFS FSV SVE VEQ EQY QYF	ELAGIGILTV
23243	CAT ATH THG HGG GGG GGG GGN GNK NKL KLT LTF	CAS ASS SSL SLR LRP RPG PGR GRA RAY AYE YEQ EQY QYF	KLGGALQAK
26479	CAV AVL VLL LLF LFN FNT NTD TDK DKL KLI LIF	CSA SAR ARG RGP GPG PGR GRG RGE GEQ EQY QYF	KLGGALQAK
104	CGT GTD TDS DSN SND NDY DYK YKL KLS LSF	CAR ARQ RQP QPL PLR LRG RGA GAN ANV NVL VLT LTF	KLGGALQAK
35315	CAV AVE VEQ EQD QDS DSN SNY NYQ YQL QLI LIW	CAW AWA WAL ALP LPP PPG PGA GAN ANV NVL VLT LTF	KLGGALQAK
35638	CAV AVR VRD RDI DIL ILK LKA KAA AAG AGN GNK NKL KLT LTF	CAS ASS SSR SRT RTE TEE EET ETQ TQY QYF	KLGGALQAK
34124	CAV AVL VLN LNS NSG SGG GGY GYQ YQK QKV KVT VTF	CAS ASS SSE SEG EGT GTS TSG SGQ GQE QET ETQ TQY QYF	KLGGALQAK
28933	CAG AGT GTY TYG YGG GGS GSQ SQG QGN GNL NLI LIF	CAA AAS ASS SSR SRS RST STD TDT DTQ TQY QYF	GILGFVFTL
35853	CAV AVT VTP TPP PPG PGD GDM DMR MRF	CAS ASS SSI SIG IGQ GQG QGQ GQS QSP SPL PLH LHF	KLGGALQAK
35745	CAV AVW VWY WYM YMR MRF	CAS ASI SIP IPA PAG AGG GGP GPG PGD GDT DTQ TQY QYF	KLGGALQAK
35029	CLV LVV VVF VFG FGA GAG AGS GSY SYQ YQL QLT LTF	CAS ASS SST STQ TQM QME MET ETQ TQY QYF	KLGGALQAK
34316	CAE AES ESG SGY GYS YSS SSA SAS ASK SKI KII IIF	CAS ASS SSQ SQE QEG EGR GRE RET ETE TEA EAF AFF	KLGGALQAK
31619	CAE AED EDY DYG YGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSS SSR SRS RSA SAN ANE NEQ EQF QFF	GILGFVFTL
6946	CAV AVQ VQA QAF AFV FVE VEE EET ETS TSG SGS GSR SRL RLT LTF	CAS ASS SSI SIR IRS RSS SSY SYE YEQ EQY QYF	GILGFVFTL
34983	CAL ALS LSE SET ETM TMD MDS DSN SNY NYQ YQL QLI LIW	CAS ASS SSL SLI LIF IFP FPG PGD GDL DLP LPH PHQ HQE QET ETQ TQY QYF	KLGGALQAK
25016	CAV AVM VMK MKD KDP DPN PNA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSW SWG WGG GGG GGS GSH SHY HYG YGY GYT YTF	IVTDFSVIK
34709	CAG AGP GPQ PQT QTL TLS LSG SGG GGY GYN YNK NKL KLI LIF	CAS ASS SSY SYL YLG LGD GDN DNN NNQ NQP QPQ PQH QHF	KLGGALQAK
5640	CAF AFM FMV MVN VNA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSI SIG IGS GSY SYG YGY GYT YTF	GILGFVFTL
35178	CAI AIG IGP GPG PGN GNM NML MLT LTF	CAS ASS SSR SRA RAG AGA GAT ATY TYN YNE NEQ EQF QFF	KLGGALQAK
34565	CAL ALS LSE SEE EEV EVD VDY DYG YGN GNN NNR NRL RLA LAF	CAT ATS TSL SLA LAE AES EST STD TDT DTQ TQY QYF	KLGGALQAK
25270	CAA AAS ASE SET ETS TSY SYD YDK DKV KVI VIF	CAS ASL SLR LRL RLG LGI GID IDQ DQE QET ETQ TQY QYF	RAKFKQLL
35964	CAA AAS ASA SAN ANN NNY NYG YGQ GQN QNF NFV FVF	CAT ATN TNR NRG RGF GFT FTE TEA EAF AFF	AVFDRKSDAK
35668	CAA AAF AFT FTS TSG SGT GTY TYK YKY KYI YIF	CAS ASS SSY SYV YVG VGG GGP GPG PGD GDT DTQ TQY QYF	KLGGALQAK
17040	CAM AMN MNY NYG YGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSQ SQD QDW DWG WGT GTV TVY VYG YGY GYT YTF	KLGGALQAK
35477	CAV AVQ VQA QAR ART RTD TDK DKL KLI LIF	CSG SGA GAT ATG TGL GLS LSY SYN YNE NEQ EQF QFF	KLGGALQAK
34697	CAL ALI LIN INT NTS TSG SGT GTY TYK YKY KYI YIF	CAS ASS SST STA TAD ADR DRW RWY WYG YGY GYT YTF	KLGGALQAK
21476	CVV VVS VSE SEN ENT NTG TGF GFQ FQK QKL KLV LVF	CAS ASS SSL SLR LRD RDG DGS GSE SEA EAF AFF	RAKFKQLL
35667	CAA AAS ASA SAD ADA DAR ARL RLM LMF	CAS ASS SSY SYV YVA VAG AGG GGQ GQE QET ETQ TQY QYF	KLGGALQAK
25029	CIV IVM VMD MDD DDF DFQ FQK QKL KLV LVF	CAS ASS SSS SSH SHG HGA GAG AGA GAY AYN YNE NEQ EQF QFF	RAKFKQLL
25806	CAA AAM AME MET ETS TSY SYD YDK DKV KVI VIF	CAS ASS SSS SSG SGL GLA LAG AGL GLN LNE NEQ EQF QFF	RAKFKQLL
26127	CAM AMR MRE RED EDD DDR DRD RDS DST STL TLG LGR GRL RLY LYF	CSA SAG AGQ GQG QGL GLA LAG AGG GGP GPG PGT GTD TDT DTQ TQY QYF	RAKFKQLL
7674	CAA AAS ASE SET ETS TSY SYD YDK DKV KVI VIF	CAS ASI SIV IVR VRN RND NDR DRD RDP DPT PTG TGE GEL ELF LFF	RAKFKQLL
34931	CAL ALI LIR IRA RAD ADS DSW SWG WGK GKF KFQ FQF	CAI AIS ISE SEG EGE GEG EGV GVS VSY SYN YNS NSP SPL PLH LHF	KLGGALQAK
34081	CAT ATD TDD DDM DMR MRF	CAS ASS SSP SPP PPG PGA GAP APN PNY NYG YGY GYT YTF	KLGGALQAK
34956	CAL ALS LSE SEA EAF AFS FSG SGN GNT NTP TPL PLV LVF	CAS ASR SRG RGP GPV PVE VET ETQ TQY QYF	KLGGALQAK
23828	CAG AGS GST STT TTD TDS DSW SWG WGK GKL KLQ LQF	CAS ASY SYD YDR DRG RGT GTE TEA EAF AFF	KLGGALQAK
22358	CAV AVP VPY PYN YNQ NQG QGG GGK GKL KLI LIF	CAS ASS SSG SGP GPG PGG GGV GVD VDE DEQ EQY QYF	RAKFKQLL
34902	CAA AAS ASV SVW VWY WYA YAR ARL RLM LMF	CAS ASS SSG SGT GTS TSG SGN GNT NTG TGE GEL ELF LFF	KLGGALQAK
32524	CAV AVV VVR VRG RGI GIS ISR SRW RWH WHQ HQN QNA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSI SIR IRS RSA SAQ AQP QPQ PQH QHF	GILGFVFTL
7356	CAV AVS VSE SEY EYS YST STL TLT LTF	CAS ASG SGL GLN LNP NPQ PQE QER ERS RST STD TDT DTQ TQY QYF	RAKFKQLL
35649	CAL ALS LSE SEL ELD LDT DTD TDK DKL KLI LIF	CAS ASS SSY SYG YGA GAG AGE GER ERY RYE YEQ EQY QYF	KLGGALQAK
27090	CAV AVQ VQP QPG PGA GAN ANN NNL NLF LFF	CSV SVE VEL ELI LIG IGY GYT YTF	KLGGALQAK
36231	CAL ALS LSE SEA EAG AGN GNF NFN FNK NKF KFY FYF	CAS ASS SSS SSE SEA EAG AGA GAR ARE RET ETQ TQY QYF	KLGGALQAK
35403	CAV AVT VTR TRS RSN SND NDY DYK YKL KLS LSF	CSA SAG AGG GGG GGA GAT ATY TYN YNE NEQ EQF QFF	KLGGALQAK
34304	CAE AER ERS RSL SLN LNN NNT NTD TDK DKL KLI LIF	CAS ASS SSP SPR PRP RPS PSG SGG GGH GHS HST STD TDT DTQ TQY QYF	KLGGALQAK
19422	CAG AGN GNY NYG YGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSL SLR LRD RDG DGS GSE SEA EAF AFF	RAKFKQLL
32195	CAG AGG GGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSF SFR FRS RSS SSE SET ETQ TQY QYF	GILGFVFTL
34447	CVV VVR VRE RER ERG RGG GGG GGN GNK NKL KLT LTF	CAS ASS SSS SSR SRI RIR IRE REH EHE HEQ EQY QYF	KLGGALQAK
27291	CAD ADS DSG SGG GGG GGA GAD ADG DGL GLT LTF	CSV SVG VGS GSG SGD GDH DHG HGE GEQ EQF QFF	RAKFKQLL
30515	CAG AGG GGG GGS GSS SSN SNT NTG TGK GKL KLI LIF	CAS ASS SSI SIR IRS RSS SSY SYE YEQ EQF QFF	GILGFVFTL
2292	CAV AVE VEG EGP GPT PTD TDS DSW SWG WGK GKF KFQ FQF	CAS ASS SSL SLG LGD GDP DPT PTN TNY NYG YGY GYT YTF	KLGGALQAK
11196	CAV AVR VRF RFN FNA NAG AGN GNM NML MLT LTF	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
34453	CAV AVT VTS TSR SRS RSG SGG GGY GYQ YQK QKV KVT VTF	CAS ASI SIA IAG AGP GPG PGT GTG TGG GGE GEK EKL KLF LFF	KLGGALQAK
35854	CAM AMR MRG RGT GTK TKT KTS TSY SYD YDK DKV KVI VIF	CAS ASS SSI SIG IGR GRS RST STE TEA EAF AFF	KLGGALQAK
34023	CAV AVR VRE REV EVD VDR DRT RTG TGK GKL KLI LIF	CAT ATS TSR SRA RAS AST STD TDT DTQ TQY QYF	KLGGALQAK
5599	CAA AAN ANY NYG YGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSG SGR GRS RST STG TGE GEL ELF LFF	GILGFVFTL
33502	CAG AGA GAG AGG GGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSM SMR MRS RST STD TDT DTQ TQY QYF	GILGFVFTL
24291	CAG AGL GLT LTD TDG DGQ GQN QNF NFV FVF	CAS ASS SSP SPD PDS DSN SNG NGY GYT YTF	KLGGALQAK
34829	CAV AVN VNT NTG TGF GFQ FQK QKL KLV LVF	CAS ASS SSL SLG LGQ GQG QGT GTS TSG SGG GGG GGI GIN INT NTG TGE GEL ELF LFF	KLGGALQAK
34511	CAM AMR MRP RPP PPF PFR FRG RGG GGY GYN YNK NKL KLI LIF	CVS VSS SSS SSR SRD RDS DSQ SQN QNQ NQP QPQ PQH QHF	KLGGALQAK
30032	CAY AYS YSS SSN SNA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSI SIG IGL GLY LYG YGY GYT YTF	GILGFVFTL
34939	CAD ADS DSG SGF GFQ FQK QKL KLV LVF	CAS ASS SSF SFG FGT GTG TGN GNY NYG YGY GYT YTF	KLGGALQAK
34996	CAV AVR VRD RDM DMY MYN YNA NAR ARL RLM LMF	CAS ASS SSP SPP PPG PGQ GQL QLS LSY SYE YEQ EQY QYF	KLGGALQAK
35258	CAV AVG VGH GHE HED EDG DGG GGS GSN SNY NYK YKL KLT LTF	CAS ASS SSP SPV PVF VFR FRT RTE TEQ EQY QYF	KLGGALQAK
34957	CAG AGN GNS NSG SGT GTY TYK YKY KYI YIF	CAS ASR SRG RGP GPV PVE VET ETQ TQY QYF	KLGGALQAK
5142	CAT ATE TEG EGA GAS ASG SGG GGS GSY SYI YIP IPT PTF	CAW AWV WVL VLG LGP GPA PAG AGD GDT DTQ TQY QYF	KLGGALQAK
7667	CAF AFL FLL LLT LTD TDS DSN SNY NYQ YQL QLI LIW	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
26512	CAV AVR VRS RSP SPH PHS HSW SWG WGK GKL KLQ LQF	CSA SAS ASG SGL GLA LAG AGV GVL VLT LTD TDT DTQ TQY QYF	AVFDRKSDAK
16981	CAV AVV VVD VDS DSG SGY GYA YAL ALN LNF	CAS ASS SSP SPL PLI LIG IGA GAN ANV NVL VLT LTF	KLGGALQAK
200	CAV AVW VWS WSY SYG YGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSH SHG HGQ GQG QGR GRG RGN GNT NTE TEA EAF AFF	KLGGALQAK
6609	CAG AGQ GQY QYR YRD RDD DDK DKI KII IIF	CAS ASS SSI SIG IGL GLG LGE GEQ EQY QYF	GILGFVFTL
140	CGP GPG PGG GGY GYN YNK NKL KLI LIF	CAS ASS SSL SLA LAG AGT GTS TSG SGR GRD RDE DEQ EQF QFF	KLGGALQAK
4926	CAY AYR YRS RSV SVG VGT GTP TPL PLV LVF	CAS ASS SSL SLG LGA GAG AGK GKV KVT VTD TDT DTQ TQY QYF	KLGGALQAK
30395	CAV AVR VRD RDK DKP KPP PPG PGP GPG PGG GGG GGS GSY SYI YIP IPT PTF	CAS ASS SSI SIH IHG HGA GAG AGT GTE TEA EAF AFF	GILGFVFTL
5062	CAG AGA GAS ASN SNT NTG TGK GKL KLI LIF	CAS ASS SSL SLG LGD GDN DNT NTE TEA EAF AFF	GILGFVFTL
5107	CAF AFM FML MLG LGA GAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSF SFL FLT LTG TGN GNT NTE TEA EAF AFF	GILGFVFTL
31938	CAT ATD TDA DAG AGG GGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASM SME MEL ELA LAG AGL GLN LNE NEQ EQF QFF	GILGFVFTL
35641	CAE AEN ENM NMR MRA RAG AGN GNM NML MLT LTF	CAS ASS SSS SSF SFM FMG MGN GNQ NQP QPQ PQH QHF	KLGGALQAK
36269	CAA AAH AHP HPP PPM PMY MYS YSG SGG GGG GGA GAD ADG DGL GLT LTF	CSA SAD ADS DSG SGE GEL ELS LSY SYE YEQ EQY QYF	KLGGALQAK
6164	CAA AAD ADN DNY NYG YGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSI SIY IYG YGG GGA GAG AGD GDG DGY GYT YTF	GILGFVFTL
34608	CVV VVS VSD SDT DTS TSG SGT GTY TYK YKY KYI YIF	CAS ASS SSF SFL FLG LGG GGR GRN RNP NPN PNE NEQ EQF QFF	KLGGALQAK
13976	CAA AAA AAE AET ETS TSY SYD YDK DKV KVI VIF	CAS ASS SSN SNS NSG SGA GAN ANV NVL VLT LTF	RAKFKQLL
36106	CAY AYR YRR RRD RDD DDK DKI KII IIF	CAS ASS SSQ SQG QGL GLA LAA AAS ASY SYE YEQ EQY QYF	KLGGALQAK
35687	CAM AMS MSA SAG AGN GNN NNN NND NDM DMR MRF	CAS ASS SSD SDR DRD RDR DRV RVE VEQ EQY QYF	KLGGALQAK
33898	CIV IVN VND NDA DAG AGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSQ SQE QEL ELS LSR SRR RRN RNT NTE TEA EAF AFF	KLGGALQAK
5799	CAG AGA GAD ADG DGG GGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSI SIR IRS RSG SGY GYE YEQ EQY QYF	GILGFVFTL
57	CAS ASI SIA IAG AGT GTY TYK YKY KYI YIF	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
35303	CAE AER ERS RSG SGG GGS GSY SYI YIP IPT PTF	CAS ASS SSR SRT RTG TGG GGT GTD TDT DTQ TQY QYF	KLGGALQAK
34334	CAL ALF LFR FRN RNS NSG SGN GNT NTP TPL PLV LVF	CAS ASS SSQ SQG QGT GTY TYE YEQ EQY QYF	KLGGALQAK
183	CAW AWK WKS KSN SNQ NQF QFY FYF	CAS ASS SSQ SQE QEL ELL LLS LSS SSG SGE GEL ELF LFF	ELAGIGILTV
28301	CAA AAS AST STN TNA NAR ARL RLM LMF	CSV SVQ VQG QGG GGA GAY AYN YNE NEQ EQF QFF	KLGGALQAK
5132	CAL ALK LKL KLI LIK IKA KAA AAG AGN GNK NKL KLT LTF	CAW AWT WTG TGT GTG TGK GKI KIG IGW GWD WDS DSP SPL PLH LHF	KLGGALQAK
14674	CAV AVN VNI NIR IRQ RQA QAG AGT GTA TAL ALI LIF	CAS ASS SSG SGG GGD GDR DRG RGT GTE TEA EAF AFF	KLGGALQAK
35428	CAV AVR VRD RDG DGG GGM GMG MGS GSN SNT NTG TGK GKL KLI LIF	CSA SAR ARD RDL DLE LEV EVL VLS LSY SYE YEQ EQY QYF	KLGGALQAK
35162	CIL ILG LGE GEK EKT KTS TSY SYD YDK DKV KVI VIF	CAS ASS SSL SLG LGY GYG YGM GMN MNT NTE TEA EAF AFF	KLGGALQAK
35454	CAV AVN VNS NSW SWN WNN NNN NNA NAR ARL RLM LMF	CSA SAS ASP SPR PRG RGY GYT YTE TEA EAF AFF	KLGGALQAK
34173	CAV AVR VRG RGR GRV RVS VST STD TDK DKL KLI LIF	CAS ASS SSQ SQD QDQ DQG QGI GIT ITE TEA EAF AFF	KLGGALQAK
5273	CAM AMR MRE REG EGW GWN WNT NTG TGF GFQ FQK QKL KLV LVF	CSV SVE VET ETG TGG GGQ GQG QGA GAW AWD WDT DTQ TQY QYF	KLGGALQAK
15827	CAL ALG LGD GDS DSG SGA GAG AGS GSY SYQ YQL QLT LTF	CAS ASS SST STS TST STG TGT GTG TGY GYG YGY GYT YTF	RAKFKQLL
14675	CAD ADS DSG SGG GGG GGA GAD ADG DGL GLT LTF	CAS ASS SSG SGR GRT RTG TGS GSS SSY SYE YEQ EQY QYF	GILGFVFTL
34300	CAV AVN VNP NPE PEG EGS GST STL TLT LTF	CAS ASS SSP SPG PGE GEF EFE FEK EKL KLF LFF	KLGGALQAK
5527	CAV AVN VNA NAG AGN GND NDM DMR MRF	CAS ASS SSY SYG YGQ GQG QGW GWG WGY GYT YTF	ELAGIGILTV
24351	CDT DTL TLD LDN DNN NND NDM DMR MRF	CAI AIS ISE SES ESL SLT LTP TPP PPG PGL GLP LPL PLF LFN FNY NYG YGY GYT YTF	KLGGALQAK
32247	CAA AAK AKE KEG EGY GYS YST STL TLT LTF	CAS ASS SSG SGG GGG GGV GVY VYG YGY GYT YTF	KLGGALQAK
34808	CAY AYM YMW MWG WGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASR SRW RWD WDS DSY SYN YNQ NQP QPQ PQH QHF	KLGGALQAK
35103	CGS GSG SGD GDY DYK YKL KLS LSF	CAS ASM SMA MAV AVG VGA GAN ANV NVL VLT LTF	ELAGIGILTV
15326	CAV AVV VVE VEF EFG FGG GGS GSN SNY NYK YKL KLT LTF	CAS ASS SSQ SQG QGL GLG LGE GEN ENT NTE TEA EAF AFF	RAKFKQLL
34864	CAG AGV GVW VWA WAD ADS DSW SWG WGK GKL KLQ LQF	CAS ASS SSQ SQL QLN LNT NTY TYG YGY GYT YTF	KLGGALQAK
22315	CVV VVT VTD TDF DFN FNA NAG AGN GNN NNR NRK RKL KLI LIW	CAS ASS SSP SPG PGG GGG GGY GYT YTF	KLGGALQAK
35002	CAD ADY DYT YTG TGN GNQ NQF QFY FYF	CAS ASS SSS SSP SPV PVT VTG TGQ GQT QTE TEA EAF AFF	KLGGALQAK
30493	CAA AAK AKS KSN SNT NTG TGK GKL KLI LIF	CAS ASS SSI SIR IRS RSS SSE SET ETQ TQY QYF	GILGFVFTL
25767	CAR ARE REH EHM HMD MDS DSN SNY NYQ YQL QLI LIW	CAS ASS SSQ SQL QLG LGR GRG RGD GDN DNE NEQ EQF QFF	GILGFVFTL
28307	CGA GAD ADG DGG GGG GGT GTY TYK YKY KYI YIF	CSY SYS YSA SAG AGE GED EDQ DQP QPQ PQH QHF	RAKFKQLL
34051	CLV LVG VGD GDM DME MEG EGG GGS GST STL TLG LGR GRL RLY LYF	CAS ASR SRY RYG YGT GTP TPG PGT GTE TEA EAF AFF	KLGGALQAK
32253	CIV IVR VRV RVS VSG SGA GAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSG SGR GRS RSG SGE GET ETQ TQY QYF	GILGFVFTL
53	CAV AVG VGG GGL GLV LVF VFG FGN GNE NEK EKL KLT LTF	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
34696	CAV AVN VNG NGF GFG FGN GNV NVL VLH LHC	CAS ASS SSS SSQ SQG QGN GNT NTG TGE GEL ELF LFF	KLGGALQAK
7882	CAG AGA GAG AGN GNY NYQ YQL QLI LIW	CAS ASS SSF SFL FLD LDR DRG RGP GPN PNT NTE TEA EAF AFF	RAKFKQLL
99	CAL ALD LDE DEA EAG AGT GTA TAS ASK SKL KLT LTF	CAS ASS SSP SPP PPA PAG AGS GSG SGQ GQE QET ETQ TQY QYF	KLGGALQAK
32537	CAL ALK LKI KIP IPL PLV LVF	CAS ASS SSI SIR IRS RSA SAY AYE YEQ EQY QYF	GILGFVFTL
10119	CAV AVD VDP DPM PMD MDT DTG TGR GRR RRA RAL ALT LTF	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
