5490	CAA AAR ARV RVR VRG RGF GFG FGN GNV NVL VLH LHC	CAS ASS SST STQ TQT QTG TGS GSG SGY GYT YTF	AVFDRKSDAK
34385	CAY AYR YRA RAP APR PRG RGN GNE NEK EKL KLT LTF	CAS ASS SSP SPV PVS VSG SGS GSY SYE YEQ EQY QYF	KLGGALQAK
34338	CAP APP PPA PAR ARY RYG YGK GKL KLT LTF	CAS ASS SSQ SQQ QQG QGG GGW GWT WTE TEA EAF AFF	KLGGALQAK
31332	CAG AGK GKG KGG GGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSI SIR IRS RST STE TEG EGA GAF AFF	GILGFVFTL
34011	CVV VVS VSD SDS DSS SSG SGY GYS YST STL TLT LTF	CAT ATS TSD SDL DLS LSS SSG SGR GRG RGY GYN YNE NEQ EQF QFF	KLGGALQAK
17996	CGT GTE TEY EYP YPN PND NDY DYK YKL KLS LSF	CAS ASS SSV SVE VEG EGV GVG VGT GTS TST STD TDT DTQ TQY QYF	GLCTLVAML
35174	CAV AVN VND NDM DMR MRF	CAS ASS SSP SPG PGP GPG PGN GNE NEQ EQF QFF	ELAGIGILTV
34437	CAA AAT ATG TGT GTY TYK YKY KYI YIF	CAS ASS SSL SLS LSR SRA RAT ATG TGE GEL ELF LFF	KLGGALQAK
14680	CAG AGH GHT HTG TGN GNQ NQF QFY FYF	CAS ASS SST STP TPR PRQ RQG QGS GSN SNT NTG TGE GEL ELF LFF	RAKFKQLL
6797	CAV AVV VVV VVG VGS GSS SSN SNT NTG TGK GKL KLI LIF	CAS ASS SSI SIR IRS RSS SSY SYE YEQ EQY QYF	GILGFVFTL
35470	CAV AVL VLG LGG GGG GGA GAD ADG DGL GLT LTF	CSF SFR FRI RIG IGG GGT GTE TEA EAF AFF	KLGGALQAK
2362	CAG AGV GVS VSW SWN WNA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSL SLI LIA IAG AGG GGG GGD GDT DTQ TQY QYF	KLGGALQAK
24977	CAV AVE VEV EVE VEY EYG YGN GNK NKL KLV LVF	CAS ASS SSL SLT LTG TGE GET ETQ TQY QYF	KLGGALQAK
8437	CAY AYG YGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
25274	CAV AVR VRG RGQ GQA QAG AGT GTA TAL ALI LIF	CAS ASS SSA SAG AGQ GQA QAG AGF GFS FSP SPL PLH LHF	KLGGALQAK
34400	CAV AVR VRP RPG PGY GYA YAL ALN LNF	CAS ASS SSV SVE VEA EAG AGL GLS LSY SYT YTF	KLGGALQAK
14606	CAA AAT ATL TLD LDS DSS SSY SYK YKL KLI LIF	CAS ASS SSP SPP PPG PGG GGG GGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
5084	CAA AAM AME MET ETS TSY SYD YDK DKV KVI VIF	CAS ASS SSQ SQL QLG LGR GRG RGD GDN DNE NEQ EQF QFF	RAKFKQLL
35882	CAT ATD TDA DAG AGD GDA DAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSI SIV IVG VGA GAG AGN GNQ NQP QPQ PQH QHF	KLGGALQAK
35703	CAV AVR VRD RDI DIF IFS FSG SGY GYS YST STL TLT LTF	CAS ASS SSR SRP RPG PGQ GQG QGV GVS VSY SYG YGY GYT YTF	KLGGALQAK
2425	CAG AGH GHT HTG TGN GNQ NQF QFY FYF	CAS ASS SSL SLE LEW EWG WGG GGE GET ETQ TQY QYF	IVTDFSVIK
2290	CAA AAT ATY TYT YTG TGG GGF GFK FKT KTI TIF	CAS ASS SSL SLA LAW AWG WGG GGT GTD TDT DTQ TQY QYF	KLGGALQAK
2481	CAV AVG VGA GAS ASG SGG GGS GSY SYI YIP IPT PTF	CAA AAG AGG GGG GGG GGT GTE TEK EKL KLF LFF	KLGGALQAK
34559	CAV AVQ VQD QDS DSG SGA GAT ATN TNK NKL KLI LIF	CAS ASS SST STD TDS DSA SAE AEN ENI NIQ IQY QYF	KLGGALQAK
34282	CAM AMR MRE RER ERL RLY LYN YNT NTD TDK DKL KLI LIF	CAS ASS SSQ SQP QPS PSS SSV SVE VEQ EQF QFF	KLGGALQAK
238	CAA AAQ AQG QGA GAQ AQK QKL KLV LVF	CAS ASS SSQ SQG QGL GLV LVS VSG SGS GSP SPL PLH LHF	ELAGIGILTV
6301	CAV AVF VFF FFE FEG EGG GGA GAT ATN TNK NKL KLI LIF	CAS ASS SSQ SQG QGS GSW SWG WGY GYT YTF	GILGFVFTL
26495	CAE AED EDN DNN NNA NAR ARL RLM LMF	CSA SAR ART RTG TGT GTG TGN GNS NSY SYT YTF	GLCTLVAML
7669	CAL ALS LSE SET ETS TSY SYD YDK DKV KVI VIF	CAS ASG SGP GPG PGQ GQG QGE GEY EYN YNE NEQ EQF QFF	RAKFKQLL
33388	CAL ALS LSE SEA EAG AGN GNY NYQ YQL QLI LIW	CAS ASS SSI SIS ISS SST STG TGE GEL ELF LFF	GILGFVFTL
11985	CAL ALR LRA RAG AGN GNQ NQF QFY FYF	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
31454	CAY AYR YRI RIS ISL SLN LNN NNN NND NDM DMR MRF	CAS ASS SSM SMY MYG YGG GGS GSA SAN ANE NEQ EQF QFF	GILGFVFTL
23228	CAA AAD ADH DHG HGS GSG SGN GNT NTG TGK GKL KLI LIF	CAS ASS SSL SLD LDR DRD RDL DLS LSS SSY SYN YNE NEQ EQF QFF	KLGGALQAK
35861	CAL ALS LSR SRP RPG PGA GAN ANA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSI SIG IGW GWE WET ETQ TQY QYF	KLGGALQAK
25905	CAA AAT ATW TWG WGG GGS GSN SNY NYK YKL KLT LTF	CAS ASS SSS SSR SRD RDG DGG GGT GTD TDT DTQ TQY QYF	KLGGALQAK
31998	CAV AVL VLG LGG GGA GAN ANS NSK SKL KLT LTF	CAS ASS SSF SFL FLA LAT ATD TDE DEQ EQF QFF	GILGFVFTL
36246	CAY AYR YRR RRE REG EGK GKL KLI LIF	CAS ASS SSS SSG SGG GGS GSY SYE YEQ EQY QYF	KLGGALQAK
34605	CAV AVT VTT TTG TGN GNQ NQF QFY FYF	CAS ASS SSF SFG FGQ GQG QGD GDF DFF FFT FTE TEA EAF AFF	KLGGALQAK
5697	CAS ASA SAG AGS GSG SGN GNT NTG TGK GKL KLI LIF	CAS ASS SSI SIR IRS RSA SAW AWE WEQ EQF QFF	GILGFVFTL
23012	CVV VVS VSA SAD ADG DGG GGG GGA GAD ADG DGL GLT LTF	CAS ASS SSL SLG LGA GAS ASG SGG GGR GRY RYN YNE NEQ EQF QFF	KLGGALQAK
34368	CAI AIG IGP GPG PGN GNM NML MLT LTF	CAS ASS SSG SGH GHG HGA GAG AGS GSS SSE SEK EKL KLF LFF	KLGGALQAK
5440	CAV AVG VGA GAE AET ETS TSY SYD YDK DKV KVI VIF	CAS AST STQ TQG QGG GGG GGT GTG TGS GSF SFY FYE YEQ EQY QYF	KLGGALQAK
34229	CAG AGQ GQS QSG SGN GNQ NQF QFY FYF	CAS ASS SSS SSV SVQ VQG QGT GTG TGY GYG YGY GYT YTF	KLGGALQAK
35381	CLV LVG VGD GDP DPL PLS LSS SSG SGS GSA SAR ARQ RQL QLT LTF	CSA SAT ATG TGT GTS TSG SGI GIL ILG LGN GNE NEQ EQF QFF	KLGGALQAK
14955	CAW AWM WMD MDS DSS SSY SYK YKL KLI LIF	CAS ASS SSL SLL LLA LAG AGE GEY EYN YNE NEQ EQF QFF	RAKFKQLL
35172	CAV AVR VRM RMD MDY DYK YKL KLS LSF	CAS ASS SSP SPE PED EDG DGP GPY PYN YNE NEQ EQF QFF	KLGGALQAK
34319	CIL ILR LRD RDG DGM GMD MDS DSS SSY SYK YKL KLI LIF	CAS ASS SSQ SQG QGL GLS LSG SGQ GQG QGY GYN YNE NEQ EQF QFF	KLGGALQAK
34832	CIV IVN VNS NSG SGW GWG WGK GKL KLQ LQF	CAS ASS SSL SLR LRD RDS DSR SRD RDG DGE GEQ EQY QYF	KLGGALQAK
15723	CAF AFM FMK MKD KDA DAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SST STS TST STG TGT GTG TGY GYG YGY GYT YTF	GILGFVFTL
33472	CAY AYM YMV MVN VNA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSL SLG LGS GSY SYG YGY GYT YTF	GILGFVFTL
34561	CAD ADP DPP PPG PGY GYQ YQL QLI LIW	CAS ASS SSW SWG WGT GTN TNT NTE TEA EAF AFF	KLGGALQAK
32394	CAY AYS YSL SLS LSA SAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSI SIG IGV GVY VYG YGY GYT YTF	GILGFVFTL
10449	CAV AVH VHT HTG TGN GNQ NQF QFY FYF	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
18008	CIL ILW LWV WVA VAA AAG AGN GNK NKL KLT LTF	CAS ASS SSV SVR VRS RSS SSM SMN MNT NTE TEA EAF AFF	KLGGALQAK
28246	CAT ATD TDA DAS ASG SGG GGN GNN NNY NYK YKL KLT LTF	CSV SVG VGT GTG TGD GDW DWG WGE GEQ EQY QYF	RAKFKQLL
35628	CAE AET ETD TDN DNA NAG AGN GNM NML MLT LTF	CAS ASS SSF SFT FTV TVL VLG LGD GDE DEQ EQY QYF	KLGGALQAK
34768	CAG AGA GAV AVL VLN LNN NNA NAR ARL RLM LMF	CAS ASS SSL SLK LKK KKQ KQT QTG TGG GGS GSN SNY NYG YGY GYT YTF	KLGGALQAK
17001	CAG AGH GHT HTG TGN GNQ NQF QFY FYF	CAS ASS SSP SPL PLW LWV WVA VAG AGG GGR GRE RET ETQ TQY QYF	IVTDFSVIK
11336	CAA AAM AME MET ETS TSY SYD YDK DKV KVI VIF	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
30539	CIV IVR VRA RAY AYN YNN NNN NND NDM DMR MRF	CAS ASS SSI SIR IRS RSS SSY SYE YEQ EQY QYF	GILGFVFTL
34173	CAV AVR VRG RGR GRV RVS VST STD TDK DKL KLI LIF	CAS ASS SSQ SQD QDQ DQG QGI GIT ITE TEA EAF AFF	KLGGALQAK
26522	CAL ALS LSE SEA EAL ALQ LQG QGG GGS GSE SEK EKL KLV LVF	CSA SAT ATH THL HLE LEL ELT LTT TTD TDT DTQ TQY QYF	KLGGALQAK
108	CAT ATD TDV DVG VGG GGE GET ETS TSG SGS GSR SRL RLT LTF	CAR ARY RYR YRH RHL HLG LGE GEA EAF AFF	KLGGALQAK
27082	CAA AAT ATE TET ETS TSY SYD YDK DKV KVI VIF	CSV SVE VED EDL DLA LAY AYG YGY GYT YTF	RAKFKQLL
35917	CAV AVV VVP VPR PRH RHT HTS TSG SGT GTY TYK YKY KYI YIF	CAS ASS SSP SPG PGT GTQ TQG QGI GIE IED EDT DTQ TQY QYF	KLGGALQAK
13910	CAV AVR VRM RMD MDS DSN SNY NYQ YQL QLI LIW	CAS ASS SSL SLG LGD GDR DRA RAG AGG GGY GYT YTF	RAKFKQLL
2358	CAV AVA VAS ASP SPN PNN NNT NTN TNA NAG AGK GKS KST STF	CAS ASS SSL SLG LGF GFT FTD TDT DTQ TQY QYF	KLGGALQAK
28723	CAV AVR VRA RAP APL PLY LYN YNN NNN NND NDM DMR MRF	CAS ASS SSD SDH DHP HPV PVS VSP SPP PPG PGE GEQ EQF QFF	KLGGALQAK
32364	CAA AAS ASP SPN PNA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSI SIG IGL GLY LYG YGY GYT YTF	GILGFVFTL
34132	CAV AVA VAS ASG SGN GNT NTP TPL PLV LVF	CAS ASS SSE SEV EVE VEG EGG GGT GTE TEA EAF AFF	KLGGALQAK
34384	CAE AEN ENM NMA MAH AHY HYN YNN NND NDM DMR MRF	CAS ASS SSP SPS PSG SGG GGA GAG AGN GNE NEQ EQF QFF	KLGGALQAK
22320	CAA AAI AIS ISG SGA GAG AGS GSY SYQ YQL QLT LTF	CAS ASS SSP SPS PSY SYE YEQ EQY QYF	RAKFKQLL
20245	CAK AKG KGL GLT LTG TGG GGG GGD GDK DKL KLT LTF	CAS ASS SSL SLR LRD RDG DGS GSE SEA EAF AFF	RAKFKQLL
35987	CAS ASG SGG GGY GYN YNN NNA NAR ARL RLM LMF	CAS ASS SSG SGR GRD RDR DRV RVW VWN WNN NNY NYG YGY GYT YTF	KLGGALQAK
35491	CAI AIG IGP GPG PGN GNM NML MLT LTF	CSV SVD VDL DLE LEA EAN ANY NYG YGY GYT YTF	KLGGALQAK
2967	CAV AVI VIR IRW RWG WGD GDM DMR MRF	CAS ASS SSW SWG WGG GGG GGS GSH SHY HYG YGY GYT YTF	IVTDFSVIK
4974	CAA AAS ASE SET ETS TSY SYD YDK DKV KVI VIF	CAS ASS SSL SLL LLA LAG AGV GVS VSA SAD ADT DTQ TQY QYF	RAKFKQLL
14548	CAA AAR ARV RVR VRG RGF GFG FGN GNV NVL VLH LHC	CAS ASS SSP SPP PPG PGG GGG GGN GNT NTG TGE GEL ELF LFF	AVFDRKSDAK
25916	CVV VVE VES ESM SME MEY EYG YGN GNK NKL KLV LVF	CAS ASS SSV SVT VTT TTQ TQY QYF	RAKFKQLL
23893	CAA AAS ASM SMD MDS DSN SNY NYQ YQL QLI LIW	CAS ASS SSL SLG LGY GYG YGG GGA GAG AGE GET ETQ TQY QYF	KLGGALQAK
35781	CAL ALS LSA SAW AWA WAN ANQ NQA QAG AGT GTA TAL ALI LIF	CAS ASS SSY SYS YSY SYR YRV RVE VEL ELF LFF	KLGGALQAK
36202	CAV AVR VRP RPR PRG RGD GDT DTG TGR GRR RRA RAL ALT LTF	CAS ASG SGG GGQ GQY QYN YNE NEQ EQF QFF	KLGGALQAK
19693	CAF AFM FMK MKG KGA GAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSL SLR LRD RDG DGS GSE SEA EAF AFF	RAKFKQLL
5118	CVV VVS VSE SEN ENT NTG TGF GFQ FQK QKL KLV LVF	CAS ASS SSV SVL VLY LYL YLN LNE NEQ EQF QFF	KLGGALQAK
35639	CAG AGQ GQG QGN GNY NYG YGQ GQN QNF NFV FVF	CAS ASS SSR SRY RYN YNE NEQ EQF QFF	KLGGALQAK
20472	CAG AGA GAG AGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSL SLR LRD RDG DGS GSE SEA EAF AFF	GILGFVFTL
5109	CAV AVI VIP IPN PNT NTG TGG GGF GFK FKT KTI TIF	CAS ASS SSL SLE LEG EGG GGN GNQ NQP QPQ PQH QHF	KLGGALQAK
27096	CAV AVG VGD GDN DNF NFN FNK NKF KFY FYF	CSV SVG VGA GAG AGD GDY DYE YEQ EQY QYF	AVFDRKSDAK
35819	CAV AVS VSP SPG PGY GYS YST STL TLT LTF	CAS ASS SSD SDS DSG SGE GER ERG RGE GEQ EQF QFF	KLGGALQAK
11795	CIR IRG RGT GTY TYK YKY KYI YIF	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
5598	CAG AGA GAY AYG YGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSG SGR GRS RST STG TGE GEL ELF LFF	GILGFVFTL
18054	CAE AED EDN DNN NNN NND NDM DMR MRF	CAS ASS SSV SVT VTG TGT GTF TFG FGY GYE YEQ EQY QYF	GLCTLVAML
34859	CVV VVN VNI NIL ILT LTG TGG GGG GGN GNK NKL KLT LTF	CAS ASS SSP SPR PRM RMS MSV SVP VPW PWG WGY GYT YTF	KLGGALQAK
351	CAA AAM AME MEI EIS ISN SNF NFG FGN GNE NEK EKL KLT LTF	CAS ASS SSE SEG EGD GDR DRV RVT VTE TEA EAF AFF	IVTDFSVIK
18492	CAA AAT ATP TPG PGT GTY TYK YKY KYI YIF	CAS ASS SSL SLR LRD RDG DGS GSE SEA EAF AFF	RAKFKQLL
30562	CAT ATA TAN ANT NTG TGF GFQ FQK QKL KLV LVF	CAS ASS SSI SIR IRS RSS SSY SYE YEQ EQY QYF	GILGFVFTL
34411	CAQ AQN QNA NAG AGN GNM NML MLT LTF	CAS ASS SSV SVG VGF GFR FRG RGH GHE HEQ EQY QYF	KLGGALQAK
25808	CIL ILR LRE RET ETS TSY SYD YDK DKV KVI VIF	CAS ASS SSS SSG SGL GLA LAG AGV GVN VNE NEQ EQF QFF	RAKFKQLL
34574	CAA AAR ARG RGP GPN PNF NFG FGN GNE NEK EKL KLT LTF	CAT ATS TSR SRS RSG SGL GLA LAG AGV GVY VYS YSY SYE YEQ EQY QYV	AVFDRKSDAK
16977	CIR IRG RGG GGN GNY NYG YGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSL SLG LGT GTG TGG GGS GSY SYE YEQ EQY QYF	KLGGALQAK
5164	CAV AVP VPT PTR TRS RSG SGA GAN ANN NNL NLF LFF	CSA SAR ARD RDP DPP PPS PSD SDV DVG VGT GTQ TQY QYF	IVTDFSVIK
35186	CAE AEN ENR NRS RSG SGA GAG AGS GSY SYQ YQL QLT LTF	CAS ASS SSS SST STE TEE EET ETQ TQY QYF	KLGGALQAK
36256	CAL ALS LSG SGG GGN GNT NTG TGA GAN ANS NSK SKL KLT LTF	CAG AGL GLG LGA GAN ANV NVL VLT LTF	KLGGALQAK
34952	CVA VAG AGG GGA GAA AAG AGN GNK NKL KLT LTF	CAS ASS SSP SPR PRD RDS DSP SPF PFE FEQ EQY QYF	KLGGALQAK
34681	CAV AVQ VQV QVS VSR SRR RRY RYG YGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSP SPS PSG SGG GGG GGY GYN YNE NEQ EQF QFF	KLGGALQAK
36176	CAY AYE YEG EGG GGA GAQ AQK QKL KLV LVF	CAS ASS SSL SLF LFS FSG SGL GLA LAD ADE DEQ EQF QFF	KLGGALQAK
35298	CAT ATD TDP DPA PAN ANF NFG FGN GNE NEK EKL KLT LTF	CAS ASS SSL SLV LVT VTG TGT GTG TGA GAS ASY SYN YNE NEQ EQF QFF	KLGGALQAK
5533	CAV AVP VPI PIT ITG TGG GGG GGN GNK NKL KLT LTF	CAS ASS SSY SYS YSS SSF SFG FGT GTD TDT DTQ TQY QYF	ELAGIGILTV
25692	CAA AAK AKE KEG EGY GYS YST STL TLT LTF	CAS ASS SSL SLV LVG VGT GTK TKR KRE RET ETQ TQY QYF	RAKFKQLL
35343	CAV AVR VRS RSD SDT DTG TGT GTA TAS ASK SKL KLT LTF	CSA SAR ARV RVV VVL VLS LSR SRG RGY GYG YGY GYT YTF	KLGGALQAK
156	CAE AEI EIA IAL ALQ LQN QNY NYG YGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSQ SQE QEG EGG GGL GLD LDY DYG YGY GYT YTF	GILGFVFTL
35638	CAV AVR VRD RDI DIL ILK LKA KAA AAG AGN GNK NKL KLT LTF	CAS ASS SSR SRT RTE TEE EET ETQ TQY QYF	KLGGALQAK
6602	CAV AVN VNL NLG LGG GGG GGS GSQ SQG QGN GNL NLI LIF	CAS ASS SSH SHR HRS RSS SSY SYE YEQ EQY QYF	GILGFVFTL
5031	CAF AFM FMK MKG KGA GAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSP SPG PGH GHP HPS PSS SSY SYN YNE NEQ EQF QFF	GILGFVFTL
35119	CAL ALG LGV GVT VTP TPT PTM TMD MDS DSN SNY NYQ YQL QLI LIW	CAS ASS SSL SLG LGG GGK GKP KPY PYN YNS NSP SPL PLH LHF	KLGGALQAK
18240	CAD ADS	CAS ASS SSL SLR LRD RDG DGS GSE SEA EAF AFF	RAKFKQLL
34421	CAV AVR VRV RVG VGS GSG SGN GNT NTG TGK GKL KLI LIF	CAS ASS SSV SVS VSS SSG SGG GGP GPE PEA EAF AFF	AVFDRKSDAK
35892	CAA AAT ATP TPL PLT LTT TTT TTD TDS DSW SWG WGK GKL KLQ LQF	CAS ASS SSK SKG KGL GLT LTE TEA EAF AFF	KLGGALQAK
7239	CAV AVI VID IDK DKL KLI LIF	CAS ASS SST STG TGF GFG FGS GSP SPL PLH LHF	ELAGIGILTV
35710	CAV AVS VSL SLD LDS DSN SNY NYQ YQL QLI LIW	CAV AVG VGG GGE GEN ENT NTG TGE GEL ELF LFF	KLGGALQAK
14270	CAV AVF VFL FLY LYG YGN GNN NNR NRL RLA LAF	CAS ASS SSP SPS PSS SSS SSY SYE YEQ EQY QYF	RAKFKQLL
10548	CAA AAS ASG SGS GSN SNQ NQF QFY FYF	CAS ASS SSF SFS FSG SGN GNT NTG TGE GEL ELF LFF	RAKFKQLL
34950	CAV AVF VFN FNQ NQA QAG AGT GTA TAL ALI LIF	CAS ASS SSL SLV LVG VGG GGH GHQ HQE QET ETQ TQY QYF	KLGGALQAK
30882	CAG AGA GAG AGA GAS ASN SNT NTG TGK GKL KLI LIF	CAS ASS SSI SIR IRS RSS SSY SYE YEQ EQY QYF	GILGFVFTL
7671	CAA AAT ATE TET ETS TSY SYD YDK DKV KVI VIF	CAS ASG SGP GPP PPG PGG GGE GEK EKL KLF LFF	RAKFKQLL
5253	CAV AVT VTT TTD TDS DSW SWG WGK GKL KLQ LQF	CSA SAR ARP RPR PRT RTS TSG SGS GSG SGA GAG AGE GEL ELF LFF	ELAGIGILTV
35904	CIA IAR ARS RSG SGT GTY TYK YKY KYI YIF	CAS ASS SSM SMG MGS GSG SGQ GQS QSY SYG YGY GYT YTF	KLGGALQAK
34278	CAV AVR VRA RAN AND NDY DYK YKL KLS LSF	CAS ASS SSQ SQG QGS GSE SEA EAF AFF	GILGFVFTL
35094	CAV AVR VRD RDF DFN FNK NKF KFY FYF	CAS ASS SSL SLV LVG VGG GGR GRA RAS ASD SDT DTQ TQY QYF	KLGGALQAK
35569	CAL ALS LSE SEG EGA GAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CSV SVP VPP PPG PGG GGA GAG AGR GRA RAF AFF	KLGGALQAK
31932	CAY AYM YMS MSN SNA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	CAS ASS SSI SIR IRS RSS SSY SYE YEQ EQY QYF	GILGFVFTL
34175	CAM AMR MRE REG EGG GGD GDT DTG TGF GFQ FQK QKL KLV LVF	CAS ASS SSQ SQD QDR DRT RTW TWE WET ETQ TQY QYF	KLGGALQAK
15333	CAV AVN VNA NAG AGN GNM NML MLT LTF	CAS ASS SSQ SQL QLG LGP GPG PGQ GQP QPQ PQH QHF	ELAGIGILTV
15756	CAV AVL VLR LRM RMD MDS DSS SSY SYK YKL KLI LIF	CAS ASS SST STS TST STG TGT GTG TGY GYG YGY GYT YTF	RAKFKQLL
5275	CAA AAA AAR ARM RMD MDS DSS SSY SYK YKL KLI LIF	CSV SVG VGS GSG SGE GED EDS DSP SPQ PQY QYF	RAKFKQLL
25994	CAV AVN VNA NAG AGF GFQ FQK QKL KLV LVF	CAS ASS SSL SLG LGV GVE VEA EAF AFF	ELAGIGILTV
17150	CAV AVN VNI NIR IRD RDS DSN SNY NYQ YQL QLI LIW	CAS ASS SSY SYS YSG SGG GGA GAG AGE GEL ELF LFF	RAKFKQLL
35893	CAA AAS ASA SAS ASS SSS SSR SRL RLT LTF	CAS ASS SSK SKR KRG RGP GPN PNT NTE TEA EAF AFF	KLGGALQAK
16940	CAC ACD CDN DNN NNA NAG AGN GNM NML MLT LTF	CAS ASS SSQ SQD QDL DLP LPV PVT VTT TTG TGE GEL ELF LFF	GLCTLVAML
5056	CAA AAD ADS DSN SNY NYQ YQL QLI LIW	CAS ASS SSL SLA LAR ARG RGM GMP MPY PYE YEQ EQY QYF	KLGGALQAK
6254	CAA AAS ASA SAS ASN SNN NNN NND NDM DMR MRF	CAS ASS SSM SMV MVS VSQ SQG QGE GEQ EQF QFF	GILGFVFTL
